Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"Huawei P8 Lite US Version- 5 Unlocked Android 4G LTE Smartphone - Octa Core 1.5GHz, Dual SIM, Gorilla Glass, 13MP Camera - White (U.S. Warranty)",Huawei,198.99,1,suck,2
"CNPGD® S12 Smart Sync Call SMS Bluetooth Watch Pedometer/Recording/Anti-Lost for iPhone 5S,5,4S,4 Android Samsung S5,S4,S3,S2,Note 3,Note 2(IOS System Can Use Partial Function) (All Black)",CNPGD,88.99,1,"I bought this and literally had it for a week. I gave it a FULL week, but what else do I expect from a cheap ""smart"" watch.Pros1. Calls and syncing the device was easier then expected (just download app)2. It fit nicely and wasn't hot or bothersome3. Speaker phone is AWESOMECons1. You can't choose which contacts to bring over to watch it syncs them ALL2. Texting is a fricken NIGHTMARE!!!! You have to scroll down the whole list just to view a text because it ALWAYS has the old messages first!3. Trying to pick a contact to call is even MORE annoying at times!4. Setting SUCK! I couldn't just get the thing to vibrate, it was either silent or everything was loud as hell (I have a child so i'd have to take device off to go into my kids room to see he was sleeping or just to go check up on him. God forbid this stupid watch would go off and wake him up i'd be PISSED!)5. Pedometer never worked or would reset ALL THE TIME6. AGAIN texting SUCKS don't get it if you wanna text on it ( even simple smalls texts like ""Hey"" were annoying )7. camera was whatever8. EVERYTHING about this device SUCKS! except like I said earlier the speaker phone is actually decent.",0
"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,169.4,5,meets my every need i totally love it,0
Samsung Galaxy S4 White i9500 16GB Factory Unlocked International Version- WHITE,,293.99,5,"The Samsung Galaxy S4 is one of the best phones ever. It's light and small for such a big screen (5""). The screen is beautiful and the pictures it takes too (13 megapixels camera). Some better phones are being released now, but when I bought this phone, no other phone was better. The S4 has expandable memory via a microSD card slot and it has a removable battery. With a 64 Gb memory card and the 16 Gb internal memory, it could reach 80 Gb. The phone I bought has an Octa-core chip (2x4 cores processors international version). It's very fast and the battery lasts all day, even under heavy to medium use. I've heard it is fragile and the screen can break easily, but with a protective casing it seems to be fine. I really recommend this phone to anyone wanting a big, high resolution screen.",2
Studio 7.0 LTE - Smartphone - GSM Unlocked - Grey,BLU,NA,5,Love the size,0
HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Black,HTC,149.99,5,"The best phone I've ever used so far. I got it for only $29.99, unbelievable price. I also love the feature that it can control my TV, and cable box.",0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Black Plus),CNPGD,59.99,1,Watch won't turn on.,0
HTC 8X 8GB Unlocked GSM 4G LTE Dual-Core Windows 8 Smartphone - Lime Yellow - AT&T - No Warranty,HTC,54.99,2,This product was working well until the next month i bought it. the screen becomes dark when I am on call,0
BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115,5,"Got one for my sister and father and they love them! Affordable, fast and great looking. Kudos to you Blu!",0
"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,4,"The cell phone is amazing,the only low point,is the battery..if you really use it,you won't reach the whole day...you will need a power bank,yes or yes my friend!",0
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,5,I love it~,2
Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty),Sony,199.99,5,Excellent works very well in Venezuela Movistar,0
LG G4 H815 5.5-Inch Factory Unlocked Smartphone (Metallic Gold) - International Stock (No Warranty),LG,285.99,1,"Hello e-v-e-r-y-o-n-e!!!@@@@!!!!!!@Dont buy this phone at all-first of all that say the phone in new ,i took it to the lab after 6 month the phone is dead dead ,you can save itthay open the phone in the lab and say!!!!the phone is renew ,and its cheepe commponents.I payed 400$ for only 6 month ,now i need to buy new one this LG G4 is dead .not nice 'people say to me dont buy at amazon at al!!!",1
"Unlocked Samsung S5570 Galaxy Mini Touchscreen, Wi-Fi, 3G, Android International Smart Phone in Chic White",Samsung,74.99,1,"This is the phone that makes me thing a thousand time before I buy a phone not meant to use in the US. Buyers out there be aware that those phone are NO GOOD. I bought three (3) of them, two from this seller, they're all bad phones. When I say BAD, the're bad in every step of the way.",0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,BLU,139,5,The phone arrived on time and exceeded beyound expectations. The battery life is excellent.,0
"Samsung Galaxy Note 3 N9005 Unlocked Cellphone, International Version, 32GB, Black",Samsung,325.16,3,At times when scrolling photos I don't get to see the images . Otherwise so far no complaintsWill recommend to others,0
"Samsung Galaxy J7 J700M, 16GB, Dual SIM LTE, Factory Unlocked (Gold)",Samsung,227.99,5,Everything OK.,0
"Apple iPhone 6 Plus Factory Unlocked Cellphone, 64GB, Silver",Apple,605,3,My phone not working nowApple say there is wire in side cut isManufacture wrongPlease can you help me to fix the phone,0
"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 BLUE)",Posh Mobile,69.99,5,"Handy little thing. Haven't tried it internationally yet, but it looks great. A little slow on heavier apps and keyboard is a little small. Makes a great backup travel phone, or a handy little MP3 player.",1
Motorola V3 RAZR Lime Green Phone (Unlocked),Motorola,134.1,5,"It's an old phone, but I just love it, love it design, very useful, the seller is also very nice and the sending was very quick, the mobile was nicely sheltered. I recommend it :-)",0
"Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth",Motorola,82,3,"Delivery of phone was faster than expected. The description of the phone was like new and therefore paid $30 more than other ""refurbished"" phones available. Unfortunately the phones speaker does not work well. Persons receiving calls find it very difficult to hear. This is a problem with these phones and one that should have been checked before releasing it for resale. My son is reluctant to send it back despite my recommendation. The concern is it will get worse. Can you hear me now? Nope.",5
HTC EVO Shift 4G Android Smartphone Blue - Sprint,HTC,129.52,2,It's ok take beautiful picture some what difficult to use,0
"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Brown",CNPGD,49.99,5,great,1
"Nokia 5800 XpressMusic Unlocked Phone with U.S. 3G, GPS with Free Voice Navigation, Wi-Fi, and 4 GB MicroSD Card--U.S. Version with Warranty (Black)",Nokia,79,2,Ok,0
Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),,569.98,4,"This phone arrived to me in immaculate condition with no scratches or wear on it at all. I love that this phone was cheaper in this condition than it would have cost me to have my screen replaced. All buttons are in good working order. The only complaint that I have is that there was a virus that seemed to have already this phone. I had to run a virus scan which removed it but it was a pain in my behind. Also, my battery seems to take a little longer to charge than my previous phone that was the exact same model. All in all, I am a satisfied customer for a relatively inexpensive phone to get me through another year or so.",3
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,5,good product,0
"Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch",Motorola,279.95,4,i love everything about this phone. Except when i brought it to Verizon to have it activated they told me it was a locked phone! BOOOOOO!! Not what i ordered!Update: I've since received a new moto and its exactly what II ordered. Thank you amazon!,0
BLU Advance 4.0L Unlocked Smartphone -US GSM - Green,BLU,48.99,3,"Good, eats battery though",0
"HTC Wildfire A3333 Unlocked GSM SmartPhone with Android OS, 5 MP Camera, Wi-Fi, and Touch Screen--International Version with No US Warranty (Black)",HTC America,104.56,1,"I did lots of research before purchasing this phone, and I was pleased with the bang for the buck when the phone arrived. Then I noticed that the Android Market was missing. The ability to add apps was my number one reason for selecting an android phone. I'm pretty tech savvy, and I invested a few hours looking into resolving the problem on my own, but found no easy way. Like other reviewers with the same issue, I had the Arabic version.In summary, I recommend the phone if you're looking for a low cost, entry level smartphone. Yes, the resolution is poor, but it's OK given the price tag. Yes, the phone can be sluggish at times, but it's not excessive and I could easily live with it. However, if you do decide on this phone, I highly recommend asking the seller if it's the Arabic version and if the Android Market app is installed.Also, keep in mind that the Wildfire S will be coming out shortly, and will have a slightly better processor and screen resolution. Of course, it will also be more expensive...",1
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1"" - International Sourced Version - Black",Samsung,434.99,1,"Constantly reboots using Android 5.1.1, completely worthless phone, do not buy!Hopefully one day maybe a firmware update will let me use this phone, but I'm not keeping my hopes high...",
Samsung Galaxy J7 J700M 16GB Unlocked GSM 4G LTE Quad-Core Android Lollipop Smartphone w/ 13MP Camera - Black (International Version),Samsung,238.99,5,excellent product,0
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,Was unable to use it with Sprint so returned it but looked in good condition.,0
"SODIAL Unlocked Quadband Dual Sim Android 4.2 with 4.0"" Touch Screen Unlocked Cell Phone White Newest Model",Unlocked Cell Phone,NA,1,That phone small as hell in it's old so do not buy this phone.,0
BLU Dash L Unlocked Smartphone - US GSM - Pink,BLU,54.34,2,Speech quality is bad. Navigation is poor.,0
Sony Xperia M C1904 - Single SIM- Unlocked - US Warranty - (Black),Sony,99.95,4,all right what I wanted,0
"POSH MOBILE MICRO X, The Smallest Smartphone in the World, ANDROID UNLOCKED 2.4"" GSM SMARTPHONE with 2MP Camera and 4GB of Storage. 1 Year warranty. (MODEL#: S240 WHITE)",Posh Mobile,49.99,5,Is nice product...,2
"verykool Jet SL5009 manufacture unlocked GSM smartphone 4G LTE 5.0"" 8MP + 1.3MP cameras Android 5.1 Lollipop 1.0GHz 16GB + 64GB external storage tempered glass",verykool,103.98,1,"Edit <The battery is unavailable for purchase and that pretty much kills any economy involved in purchase of this item>>High value for cost. Wish accessories were more accessible. (Would like body cam features, i.e. clip to keep camera above lip of deeper shirt pockets, screen sleep, and maybe even a second mike.)",0
LG VX9200 enV3 for Verizon Wireless (Blue) - QWERTY - Camera - Bluetooth - No Contract Required,LG,70.98,2,"I've only had this cell phone for a few months now,and it has already stopped working.The battery life was very very short on it,which annoyed me since I'm usually out and about all day.The camera was crap. The 2.5 millimeter headphone jack is worthless,I don't have any headphones to fit that size headphone jack.After about only a month, this phone would automatically shut off and restart itself every so often.I continued to use the phone for a bit longer,and this phone kept shutting off and restarting itself every 2-5 minutes or so,making the phone unusable.I will not be ordering this phone again in the future.",0
"LG Nexus 5X Unlocked Smart Phone, 5.2"" Quartz White, 32GB Storage, US Warranty",LG Electronics,399,4,Lighting speed and great phone overall. I'd give it 5 if taking a photo weren't so slow (although this seems common to most phones).,0
Apple iPhone 7 Plus Unlocked Phone 32 GB - US Version (Gold),Apple,914.99,5,"Fast shipping, the cellphone was perfect and the box had not been opened! Thank you so much!",0
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone with Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - White Blue,BLU,26.41,5,exelente producto,0
Apple iPhone 4 16GB (Black) - AT&T,Apple,208.79,5,i love it,0
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - White",BLU,109.99,2,"While Windows Phone is the absolute best phone OS on the market today, BLU does it injustice with this phone. While they purport that it will work on the AT&T and T-Mobile networks, SMS only works occasionally, MMS almost never, and Data is spotty at best. T-Mobile states this phone will only be able to get phone service, not data or MMS.This phone constantly lags, and is slow. After having use a Lumia for years, this is a total set back and I cannot get rid of it soon enough. Do Not Buy.",0
Sony Xperia Z5 E6653 3GB/32GB 23MP 5.2-inch 4G LTE Factory Unlocked (GOLD) - International Stock No Warranty,Sony,350.99,5,Great Phone!!,0
BLU Advance 4.0L Unlocked Smartphone -US GSM - Black,BLU,51.99,5,Very good,0
"Microsoft Nokia Lumia 640 LTE RM-1072 8GB 5"" Unlocked GSM Windows 8MP Camera Smartphone - Black - International Version No Warranty",Nokia,77.99,4,"Great phone!, faster than i think for the price, take a few days learn use Windows phone, but is easy; apps run fast.",0
BLU Dash 5.5 Smartphone - Unlocked - Retail Packaging - (Pink),BLU,135,3,"I like the phone, I hate that call volume is very low, the camera takes ok pics, the front facing camera ok pics too, I bought an micro sd card but it won't fit into my phone, I would not buy another blu phone, can anyone tell me why my micro sdhc card won't fit into my phone n how can I install it",0
"Nokia Lumia 1020 32GB Unlocked GSM Phone w/ 41MP Camera 4.5"" - White - International Version, No Warranty",Nokia,296,5,perfect camera !,0
Apple Iphone 5c A1532 Verizon 16 GB Cell Phone - Blue,Apple,144.99,4,good,0
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,1,Ok I bought this iPhone now I can't activate it I am desipointed . I need this unlock now they say that there is no unlock code for this phone .pls if u are buying an iPhone make sure it is unlock this was s wast of my time and money. I am KENDAL HANNA a dissatisfied customer,0
Boost Mobile 64K SIM Card with Activation Code (NEW) - for iDEN type phones only (No GSM or CDMA),Boost Mobile,6,1,ugh,0
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",LG,324.84,5,I am so happy I bought this phone.,0
LG G3 LG-F400 Quad HD IPS 32GB Silk White Factory Unlocked OIS Plus Camera,LG,698.69,1,Very. Disapoited!!!!Did NOT even have the original coverAnd no wall charger.It looks very bad!!!Did NOT like It...,1
"HTC Desire S S510E Unlocked QuadBand GSM Phone with Android OS, 3.7"" Display, HTC Sense UI, 5 MP Camera, Wi-Fi and GPS--International Version without Warranty",HTC,100,1,The phone is really nice and user friendly but completely died and required a motherboard change for ~60% of its price after only two months of use. This is the first piece of electronics equipment that I buy in ages that had such a catastrophic failure on its own. I will never buy any HTC product again.,1
"Samsung T989 Galaxy S II 4G Unlocked GSM Smartphone with 8 MP Camera, Android OS, 16 GB Internal Memory, Touchscreen, Wi-Fi, and GPS (Black)",Samsung,69.5,5,Love it! So happy to move to a newer phone! Have been using a Blackberry 8310 for the last 4 years. So happy!,0
Motorola Barrage V860 No Contract Verizon Cell Phone,Motorola,15.99,5,"arrived fast, product as stated",0
"JUNING Unlocked Dual Sim 3G GSM Smartphone, MTK6580 Quad Core ROM 4GB 5 MP Camera (Pink)",,85.99,5,"If you're looking for a smartphone of $$$, this is an excellent phone to buy.Pros: No brand name or carrier advertised on the phone. Very well designed. Screen protector and soft protection case. Fast, responsive, and intuitive just like any brand name smartphone.Cons: - Cameras (front camera delivers a better picture).- Sound (but good with bluetooth).Will definitely recommend. I will buy more",1
"HTC Sensation Z710E Unlocked GSM Android Smartphone with 8 MP Camera, Wi-Fi and GPS - No Warranty - Black",HTC,49.5,1,mal pantalla rota,0
HTC Desire 820U 5.5 inch Android 4.4 64bit Octa Core MSM8939 13.0 MP Dual Sim Multi-language Unlocked 4G LTE Smartphone Color (White) International Version No Warranty,,202,4,"So its been almost 3 months since I've had my phone. Initially I was worried about the size. But its just right. Perfect to watch movies on and the front speakers are amazing!!! Love that design HTC. I don't walk with my laptop or tablet anymore. (Be ensure to order a case with a kickstand so you wont have to hold the phone in your hand....it hurts after awhile.) I am in Jamaica and I use both Sim slots. (Digicel, Lime) the camera quality is great. Only problem is indoors, if improper lighting the quality isn't that great, but that doesn't matter. I was also worried about the speed. Most dual Sim phones after a while slows down. But this bad boy is kicking still. And I love the ability to have external storage. Overall its a great phone for a great price.",11
Samsung Galaxy Note 2 L900 16GB Sprint (Locked) No-Contract 4G LTE Quad-Core Smartphone w/ 8MP Camera and S Pen Stylus - Marble White,Samsung,119.5,5,Awesome,0
Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished),Apple,124,2,Battery life was pretty bad. Would go from 30+% to a completely dead battery in a few minuets.,0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,BLU,139,1,Not a good phone,0
"Apple iPhone 5 Cellphone, 16GB, Black (AT&T)",Apple,139.95,5,Very pleased! Product in good condition,0
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"phone is good work in Ukraine, but charge included for iphone 5! not compatible for this iphone 4s",1
Moto Z Play - Black - 32GB (U.S. Warranty),Motorola,449.99,5,"Just like another reviewer my LG V10 went into bootloop failure. It was a great phone until catastrophe struck. Being a power user I immediately began the hunt for a phone with a replaceable battery. I'm on my phone all day and don't have access to a charger. I quickly learned that this little gem was being lauded for it's great battery life and even better, the ability to attach a power pack. I was hesitant because it's suppose to be a mid-range phone.So far the phone has been pretty amazing. Going rstraight from a V10 you do notice the phone just slightly slower and you can notice the screen is less sharp because of the lower resolution. After 3 or 4 days you completely forget these things though mostly because the phone is buttery smooth and the Amoled display is so much better than LCD at displaying colors and brightness. The phone handles everything I throw at it without a hiccup. I mean it is smooth. It just feels so efficient and well optimized. The battery life will probably send this phone into the realms of android lore for a long time. Using it full blast it stills last ALL freaking day, absolutely amazing.It's almost pure android and this was a big issue for me. LG offers a ton customization which stock android doesn't . I still can't believe that you can't customize the Nav bar soft buttons, really google? I ended using a gesture program to get around this. I really wish the camera was better. It would have made this phone a true monster. As it is, it's still an amazing piece of hardware. It goes to show that sometimes taking a step back, lower resolution, slower processor can lead to a better experience.",2
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Black Plus),CNPGD,59.99,1,Did not work for me...did not get manual or wall charger. Am returning it ASAP.,0
HTC DROID INCREDIBLE ADR 6300 3G Android Phone Black (Verizon Wireless),HTC,29.99,5,I love the way it feels and never slips outta my hands. I have dropped my phone a couple of times and no damage at all to the phone or cover!,0
"Blackberry Torch 9810 Unlocked GSM Phone with OS 7.0, Touchscreen, Slider-QWERTY Keboard, Optical Trackpad, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth and microSD Slot - Silver",BlackBerry,79.99,5,Good,0
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Blue,BLU,95.88,5,"I've had a few phones, But this one is the one for me, I have big hands and the phone don't feel like a toy and the keyboard is so easy cause it's big and I can text without going back a hundred times to retype my mistakes ( it's a great phone and did I say it's a tablet too).",0
Sony Xperia Z3+ (Z3 Plus) E6533 5.2-Inch 32GB Factory Unlocked Smartphone Dual Sim - International Stock No warranty (Copper),Sony,300,5,Sony excelente,0
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Pink,BLU,149.99,5,if you compare the cell phone to costs it s perfect,0
Moto G Play (4th gen.) - Black - 16 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads,Motorola,149.99,5,in good condition. Thank you,0
Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Yellow,Nokia,99.99,4,The gadget is just the best that I have got. especially for taking very clear pictures to capture eventful moments and amble memory capacity.,0
"Sony Xperia Z3 D6653 16GB (FACTORY UNLOCKED) GSM international model - Copper ""No Warranty""",Sony,279.95,1,"No network signal 📶, didn't work i returned it hoping they refund me",1
Samsung Galaxy Note II N7100 16GB White-Unlocked International Phone,Samsung,618.3,5,"My previous phone was a Samsung Galaxy Ace and I have seen my wife's phone Samsung Galaxy S1. I needed the phone especially for work and all my stuff is around the google environment. My Note II works really well, it is small and bign enough, i got all the apps I need, the battery works really well,..., Great!",0
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",,150,5,Ok. Very good,0
"Apple iPhone 6 16GB Space Gray 4.7"" 4G LTE Factory Unlocked GSM Smartphone",,499.95,5,PERFECT!,0
Motorola V860 Barrage Verizon Wireless MIL-SPEC Rugged 2MP Cell Phone (No Contract),,102,5,"I wanted a plain cell phone and this is it. I love it. It works fine, the battery has a decent life and the numbers are easy enough to see",0
Samsung Galaxy Note 4 N910a 32GB Unlocked GSM 4G LTE Smartphone White,Samsung,750,1,Came with big scuff when was told just some scratches. Very disappointed.,1
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold Plus),CNPGD,59.99,3,not as cool as I thought only calls n texts must have a sd card to work right,0
"I9220(N9000) 5.0"" Capacitive Android 4.0 Dual SIM Smart Phone With 8GB ROM",Star,140,1,Very frustrating product. I was hopeful that the huge savings would be worth it. I guess you get what you pay for. Chinese to English conversion problems. Just did not work well at all.,1
Samsung Galaxy J1 Mini J105B Unlocked GSM 3G Quad-Core Smartphone w/ 5MP Camera - Gold (International Version),Samsung,63.1,5,good product good price,0
BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,5,Very nice phone,0
Apple iPhone SE Unlocked Phone -16 GB Retail Packaging - Rose Gold,Apple,420.9,5,"The last Steve Jobs design. I love this format. It's still a Phone. I don't want a tablet on my ear. Coming from a 5s, Don't see much diffrence.",2
"Samsung Galaxy Note 4 N910C Unlocked Cellphone, 32GB, Frost White",Samsung,449.99,5,Great deal and works great!,0
"Sony Xperia Z3 D6633 Factory Unlocked, International Version, Black",Sony,339.99,5,Excellent Phone. Performance is good,0
Samsung Galaxy Note 3 (SM-N900V) - 32GB Verizon + GSM Smartphone - Black (Certified Refurbished),Samsung,209.99,5,EXCELLENT PHONE A LITTLE PRICEY FOR USED BUT GOOD,0
Samsung Galaxy Note 4 N910V - 32GB - Verizon + GSM - Black (Certified Refurbished),Samsung,436.65,1,"This phone was great at first, but since then I have had nothing but issues. I have had the phone for a short time and the battery is junk, I now have to buy a new battery and hope that, that one will last. Currently my issues include; Phone dieing at 40% battery life( after a short time of use, with all apps closed.), I will be talking to someone and out of no where the service will drop ( but when I look at my phone I have full bars), the phone constantly freezes up, doesn't receive phone calls all the time, notifies me of a text but try to bring it up and it doesnt show the text in the message area. I hope to be able to get a new phone soon through verizon, since this was a waste of money and doesnt seem to be working like i thought it would.",0
CNPGD® [U.S. Warranty] Multi-function Smartwatch + Watch Cell Phone Black,CNPGD,39.99,1,I knew something was wrong when it came in another box and not the box shown. And it said unlocked it is not unlocked that is false advertisment.,0
Lenovo S850 Smartphone Android 4.4 Glass Shell 5.0 Inch HD Gorilla Glass 16GB (Blue),Lenovo,124.25,3,"Bello cell phone model, came with a technical fault, Thank you for reimbursement, good communication with the seller.",0
Samsung Galaxy S5 G900V Verizon 4G LTE Smartphone w/ 16MP Camera - Black - Verizon,Samsung,219,5,"An amazing phone, great buy!",1
Verizon LG enV3 VX9200 No Contract 3G QWERTY MP3 Camera Cell Phone Red,LG,18.22,5,"My first keyboard phone and I love it. Works beautifully and has all the features I need. I like the bigger screen and more features to the camera--lighting, etc.",0
"Samsung Galaxy S6 SM-G920i Unlocked Cellphone, 32GB, Black Sapphire,INTERNATIONAL VERSION NO WARRANTY",Samsung,479.99,5,Excellent camera (main purchase reason). Easy to use interface. Long battery life. Who could ask for more?,0
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1"" - International Sourced Version - Black",Samsung,434.99,5,great,0
HTC One M8 - Factory Unlocked 32GB - US Warranty (Glacial Silver),HTC,138.99,1,"DO NOT BUY THIS PRODUCT! i checked some online reviews which said it was a good phone with lots of good features--- however- when i received mky order of this phone, my old micro sim did not fit and the amazon (recommended ) sim for this phone (nano) was too smalll... then i found a ton of online comments about how this phone gives lots of errors about not recognizing the sim card--with all of the sophisticated cell p[hones that are on the market-- how could a company be so ignorant as to make what should be a simple/automatic task of insetinga sim card, so difficult-- i will never buy another htc product...",0
Posh Mobile Micro X S240 GSM Unlocked Smartphone - Pink with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,,97.59,3,"It didn't, my boyfriend had it a month and it just stopped working for him",1
"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,59.99,3,"This may be an issue of expectation mismatch. For one thing, the phone is much smaller than I expected. Some might think this is a good thing. But for many elderly and hearing aid equipped people, it would work better if the physical dimensions were larger. Secondly, the time to hold the red button for turning the phone off is too short. My 90 year old mother in law often turns the phone off when she is hanging up.That being said, the phone works fine. The buttons and numbers are large.",5
"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow",BLU,59.99,5,"Love this phone. I bought the orange one and it is great. It comes with various accessories, it is light weight, battery life is great, and it is overall a great phone. I highly recommend it for the Windows phone lovers out there.",0
Huawei Mate 2 - Factory Unlocked (Black),Huawei,229.99,5,excelente,
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Yellow,BLU,17.94,3,"It says in the description that 2 batteries were included, however the package came with only one battery. The manual is horrible, it did not tell how to install the sim card. You will need to go to youtube to find out how to do it. Otherwise, the phone is a simple cheap phone, it does what it does. So for the price, I will give 3 stars.",0
Samsung Galaxy Note 5 N920C 32GB Factory Unlocked GSM - White,Samsung,599,5,"I love almost everything about this phone.Fast, functional, lots of apps, and they WORK. Crisp screen, beautiful colors. A camera that can easily compete with most stand-alone digital cameras and beat the vast majority of the phone cameras out there. Excellent shutter speed (very important!). For me, it was the perfect time to switch. I hear that cameras were quite good on iPhones for a while, but I wouldn't touch an iPhone with my foot - stupid iTunes that will reorganize, rename and erase your files on its own, no direct connectivity with the computer... Forget it.I wouldn't have been happy with a lesser camera, I've had enough of blurry blotchiness - thank you very much! Samsung's cameras just recently gotten really good, from what I understand (I might be wrong here; I didn't spend a lot of time researching the issue of camera quality on older models).As an ex-Blackberry user, I do miss the full wired keyboard, but oh well, you can't have it all, I guess. Pros of this phone outweigh the cons by far. I tried the keyboard case/cover, and I think I could make it work. The problem of the keyboard is that it does not fully adhere around the edges, so the key strokes on the sides of it do not register well (or not at all). With a couple of brackets that would keep it perfectly flat against the screen, it could be perfected. I returned the keyboard for now. When I'm ready and have an easy, elegant snap-on solution in mind, I might purchase it again, just not in blue (too dark).Another con - the absense of a memory card slot, and non-removable battery. I hope that Samsung will bring these features back in the future models. We don't need another sealed-from-the-world i-effing-Phone. Who wants all this extra security can go to the apples. I am definitely in the let-us-do-what-we-want camp.All this said, the phone is 99% perfect. Maps, e-mail, camera, Skype, youtube, great calendars, you name it... I'm done dragging my laptop behind on trips, this phone has it all....It also appears that some sort of ""wireless conflict"" took place in our house when this phone came in and joined the wireless crowd. We have 2 laptops and they were both connected via wifi. We noticed that streaming video started ""hickupping"" a lot even at lower resolutions, and sometimes was totaly unwatchable (we don't have cable, and stream news, some youtube, movies). That shouldn't be happening with 25 megabit per second connection, divided by 2,5 (half being the phone), even taking into account the wireless losses. So I poked some holes in the walls, ran ethernet cables for the computers, and disabled their wifi. That seems to have cured the problem. Go figure. Now we have 2 happy internet-wired comps and one happy phone, the wifi monopolist.Highly recommend this gadjet. It is plain COOL.",1
Apple Watch 42mm Stainless Steel Case with Black Sport Band,,599,5,This watch was an impulse buy for me. I love watches and own too many to count. However once I started wearing it I soon discovered that this was going to be my everyday watch. I have watches that cost two to three times as much as this watch and I still choose to wear this one daily.,3
Nokia - 106.3 Negro/black Unlocked Dualband GSM 850/1900,Nokia,269.1,5,Great product!! Worth the money!!,0
OtterBox 'Defender Series' Rugged and Protective Case for Samsung Galaxy S5 w/ Belt-Clip - Deep Water Blue/White (Retail Packaging),OtterBox,16.9,5,Fitted my phone perfectly! Good grip while holding the phone.,0
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Cellphone, 16GB, Frost White (Certified Refurbished)",Samsung,227,2,"Screen was too small for my liking, so I sent it back but nothing was wrong with the phone.",0
OtterBox Rugged Original Case w/ 3-Layer Proection for Apple iPhone 5/5S/SE (Defender Series) - AP Pink,OtterBox,29.95,5,Perfectly satisfied. Arrived earlier than expected!!! Happy. 😜,0
